PLAYER_ID,PLAYER_NAME,TimeFrame,PTS,AST,REB
77799,Medford Park,career,6.1,1.7,3.1
1515,Anthony Parker,career,9.1,2.3,3.2
203953,Jabari Parker,career,14.1,2.0,5.5
2470,Smush Parker,career,9.0,2.9,2.4
77800,Sonny Parker,career,9.9,2.1,4.1
2225,Tony Parker,career,15.5,5.6,2.7
77801,Jack Parkinson,career,0.8,0.5,
685,Cherokee Parks,career,4.4,0.6,3.6
77802,Jack Parr,career,4.0,0.8,4.2
77803,Doyle Parrack,career,4.7,0.3,
77804,Charlie Parsley,career,2.4,0.9,
202718,Chandler Parsons,career,12.7,2.7,4.5
1629672,Eric Paschall,career,9.8,1.4,3.2
1628394,Anžejs Pasečņiks,career,5.6,0.7,3.9
1097,Zarko Paspalj,career,2.6,0.4,1.1
77806,Marty Passaglia,career,2.4,0.4,
77807,George A. Pastushok,career,3.1,0.4,
77808,Myles Patrick,career,1.7,0.3,0.7
77809,Stan Patrick,career,6.1,1.4,
1754,Andrae Patterson,career,3.0,0.4,1.7
77811,George Patterson,career,2.0,0.9,2.7
203934,Lamar Patterson,career,2.3,1.1,1.4
202335,Patrick Patterson,career,6.7,1.0,3.9
1739,Ruben Patterson,career,10.7,1.8,4.2
77812,Steve Patterson,career,4.4,1.3,4.7
77813,Tommy Patterson,career,2.2,0.2,1.0
77814,Worthy Patterson,career,1.8,0.5,0.5
1628383,Justin Patton,career,3.9,0.9,2.7
203464,Brandon Paul,career,2.3,0.6,1.1
101108,Chris Paul,2024-25,8.8,7.4,3.6
77815,Charlie Paulk,career,6.2,0.3,3.9
77816,Jerry Paulson,career,3.3,0.7,1.7
77817,Billy Paultz,career,8.5,1.6,5.6
2562,Sasha Pavlovic,career,4.9,0.9,1.8
77818,Jim Paxson,career,8.0,1.6,4.5
77819,Jim Paxson,career,14.3,2.9,2.0
77820,John Paxson,career,7.2,3.6,1.2
77821,Johnny Payak,career,6.3,1.9,1.7
203940,Adreian Payne,career,4.0,0.6,2.9
1626166,Cameron Payne,2024-25,6.9,2.8,1.4
77822,Kenny Payne,career,3.5,0.4,1.2
77823,Tom Payne,career,4.1,0.5,2.4
203901,Elfrid Payton,career,9.8,5.8,4.0
56,Gary Payton,career,16.3,6.7,3.9
77824,Mel Payton,career,5.4,1.1,3.6
1627780,Gary Payton II,2024-25,6.5,1.3,3.0
77825,George Pearcy,career,2.5,0.4,
77826,Henry Pearcy,career,2.5,0.2,
200762,Oleksiy Pecherov,career,3.9,0.2,2.4
77827,Wiley Peck,career,3.5,0.6,3.5
324,Anthony Peeler,career,9.7,2.4,2.6
201593,Nikola Pekovic,career,12.6,0.7,6.7
77828,Jake Pelkington,career,11.1,2.4,
203658,Norvel Pelle,career,2.1,0.3,2.4
77829,Sam Pellom,career,4.4,0.5,3.5
2130,Mike Penberthy,career,4.9,1.3,1.2
2667,Desmond Penigar,career,3.2,0.3,2.4
2632,Kirk Penney,career,0.8,0.3,0.3
46,Mike Peplowski,career,2.9,0.4,2.6
781,Will Perdue,career,4.7,0.8,4.9
1641970,Maozinha Pereira,career,6.9,0.3,5.3
2570,Kendrick Perkins,career,5.4,1.0,5.8
64,Sam Perkins,career,11.9,1.5,6.0
77834,Warren Perkins,career,6.1,2.0,4.8
200785,Kosta Perovic,career,1.4,0.1,1.9
1628506,London Perrantes,career,0.5,0.4,0.3
77835,Curtis Perry,career,9.5,1.9,8.8
386,Elliot Perry,career,6.3,3.1,1.4
1629617,Reggie Perry,career,4.7,0.7,3.3
897,Tim Perry,career,6.8,0.9,4.0
456,Chuck Person,career,14.7,2.8,5.1
445,Wesley Person,career,11.2,1.7,3.3
1628409,Alec Peters,career,4.1,0.6,1.9
77839,Jim Petersen,career,6.9,1.0,4.8
77840,Loy Petersen,career,2.9,0.7,1.0
77843,Bob Peterson,career,4.7,0.8,3.8
1641809,Drew Peterson,2024-25,2.2,0.5,1.6
77841,Ed Peterson,career,7.0,0.9,5.4
77842,Mel Peterson,career,1.0,0.0,0.5
2050,Morris Peterson,career,10.7,1.5,3.5
77844,Geoff Petrie,career,21.8,4.6,2.8
101130,Johan Petro,career,4.7,0.5,3.9
77845,Drazen Petrovic,career,15.4,2.4,2.3
1630196,Filip Petrusev,career,1.0,0.0,0.3
77846,Richard Petruska,career,2.4,0.0,1.4
77847,Bob Pettit,career,26.4,3.0,16.2
77848,Roger Phegley,career,8.7,1.4,2.0
77850,Jack Phelan,career,4.1,1.0,
77849,Jim Phelan,career,0.8,0.5,1.3
74,Derrick Phelps,career,0.0,0.3,0.0
77852,Mike Phelps,career,3.6,1.0,1.1
77853,Andy Phillip,career,9.1,5.4,4.4
77854,Eddie Phillips,career,3.2,0.6,1.6
77855,Gary Phillips,career,6.7,1.9,2.6
1641763,Julian Phillips,2024-25,4.6,0.5,2.1
184,Bobby Phills,career,11.0,2.7,3.1
15,Eric Piatkowski,career,7.5,1.0,2.2
1629618,Jalen Pickett,2024-25,4.1,2.2,1.4
1630691,Jamorko Pickett,career,3.8,0.5,2.5
1718,Paul Pierce,career,19.7,3.5,5.6
894,Ricky Pierce,career,14.9,1.9,2.4
77858,Stan Pietkiewicz,career,3.9,1.8,1.0
2554,Mickael Pietrus,career,8.3,0.8,3.1
77859,John Pilch,career,0.6,0.2,1.0
291,Ed Pinckney,career,6.8,0.9,5.0
200838,Kevinn Pinkney,career,5.2,0.8,2.5
77861,John Pinone,career,2.9,0.4,1.4
1629033,Theo Pinson,career,2.7,1.1,1.4
77862,Dave Piontek,career,7.2,1.2,4.3
77863,Tom Piotrowski,career,1.7,0.3,0.9
937,Scottie Pippen,career,16.1,5.2,6.4
1630590,Scotty Pippen Jr.,2024-25,9.9,4.4,3.3
77864,Charlie Pittman,career,4.5,0.9,3.1
202354,Dexter Pittman,career,2.3,0.2,1.8
2565,Zoran Planinic,career,3.8,1.1,1.3
202353,Tibor Pleiss,career,2.0,0.2,1.3
1631342,Daeqwon Plowden,2024-25,7.2,0.3,1.8
1627850,Marshall Plumlee,career,1.9,0.4,2.3
203486,Mason Plumlee,2024-25,4.5,1.8,6.1
203101,Miles Plumlee,career,4.9,0.5,4.5
77865,Gary Plummer,career,4.2,0.5,2.4
2750,Pavel Podkolzin,career,0.7,0.0,1.5
1641764,Brandin Podziemski,2024-25,11.7,3.4,5.1
1627751,Jakob Poeltl,2024-25,14.5,2.8,9.6
1629738,Vincent Poirier,career,1.5,0.3,1.8
1630197,Aleksej Pokusevski,career,7.5,1.9,4.6
77866,Dwayne Polee,career,2.0,0.0,0.0
77867,Jim Pollard,career,13.2,3.2,7.8
1513,Scot Pollard,career,4.4,0.4,4.6
77868,Ralph Polson,career,3.9,0.5,4.3
178,Olden Polynice,career,7.8,0.7,6.7
77869,Cliff Pondexter,career,3.9,1.1,3.8
202347,Quincy Pondexter,career,4.5,0.7,1.8
1629044,Shamorie Ponds,career,2.3,0.5,0.3
1630582,Yves Pons,career,1.1,0.1,1.0
1629673,Jordan Poole,2024-25,20.5,4.5,3.0
77870,David Pope,career,1.9,0.3,0.9
998,Mark Pope,career,1.9,0.4,1.7
77872,Dave Popson,career,1.9,0.3,1.1
77873,Ben Poquette,career,6.8,1.2,5.2
2084,Chris Porter,career,8.6,1.2,3.7
77875,Howard Porter,career,9.2,0.5,4.1
1629007,Jontay Porter,career,3.7,1.6,2.6
77876,Kevin Porter,career,11.6,8.1,1.8
345,Terry Porter,career,12.2,5.6,3.0
1641854,Craig Porter Jr.,2024-25,3.7,1.4,1.3
1629645,Kevin Porter Jr.,2024-25,10.3,3.4,3.7
1629008,Michael Porter Jr.,2024-25,18.2,2.1,7.0
203490,Otto Porter Jr.,career,10.3,1.5,4.9
1626171,Bobby Portis,2024-25,13.9,2.1,8.4
77878,Bob Portman,career,5.7,0.6,3.3
204001,Kristaps Porziņģis,2024-25,19.5,2.1,6.8
1899,James Posey,career,8.6,1.6,4.7
1642366,Quinten Post,2024-25,8.1,1.3,3.5
2068,Lavor Postell,career,3.2,0.2,0.7
958,Vitaly Potapenko,career,6.5,0.7,4.5
1630695,Micah Potter,2024-25,4.3,0.8,4.3
200796,Leon Powe,career,6.2,0.3,3.8
203939,Dwight Powell,2024-25,2.1,1.0,2.1
2694,Josh Powell,career,3.9,0.5,2.9
2867,Kasib Powell,career,7.6,1.6,4.0
1629619,Myles Powell,career,1.2,0.3,0.5
1626181,Norman Powell,2024-25,21.8,2.1,3.2
101232,Roger Powell,career,0.7,0.0,1.0
1627816,Alex Poythress,career,3.8,0.5,2.3
77879,Paul Pressey,career,10.6,5.1,3.9
203515,Phil Pressey,career,3.2,2.9,1.5
77880,Dominic Pressley,career,1.8,2.0,1.2
77881,Harold Pressley,career,9.0,2.1,4.5
1630554,Jason Preston,2023-24,1.7,2.3,2.4
201985,AJ Price,career,5.8,2.2,1.4
85,Brent Price,career,5.9,3.0,1.6
77883,Jim Price,career,10.0,3.7,3.1
899,Mark Price,career,15.2,6.7,2.6
77884,Mike Price,career,3.3,0.7,1.3
101179,Ronnie Price,career,3.7,1.8,1.2
77882,Tony Price,career,0.8,0.6,0.0
77886,Bob Priddy,career,2.3,0.4,2.3
203143,Pablo Prigioni,career,3.5,2.8,1.9
1630563,Joshua Primo,career,5.7,1.8,2.3
1627752,Taurean Prince,2024-25,8.2,1.9,3.6
2419,Tayshaun Prince,career,11.1,2.4,4.3
77887,John Pritchard,career,3.1,1.1,
340,Kevin Pritchard,career,3.6,1.6,1.0
1630202,Payton Pritchard,2024-25,14.3,3.5,3.8
1919,Laron Profit,career,3.3,1.2,1.5
1641765,Olivier-Maxence Prosper,2024-25,3.9,0.8,2.4
201172,Gabe Pruitt,career,2.0,0.8,0.8
2038,Joel Przybilla,career,3.9,0.4,6.2
77888,Les Pugh,career,6.1,0.6,
77889,Roy Pugh,career,1.4,0.4,
77890,Anthony Pullard,career,2.1,0.3,1.0
1626643,Jacob Pullen,career,0.7,0.0,0.0
1642389,Zyon Pullin,2024-25,0.0,0.0,0.0
1628681,Rodney Purvis,career,6.0,1.1,1.7
77891,Don Putman,career,4.8,1.3,
1627817,Tim Quarterman,career,1.8,0.6,0.9
1630243,Trevelin Queen,career,4.1,1.1,1.7
1629674,Neemias Queta,2024-25,5.0,0.7,3.8
77892,Bob Quick,career,6.0,0.7,2.8
1630193,Immanuel Quickley,2024-25,17.1,5.8,3.5
200809,Chris Quinn,career,4.5,1.9,1.1
77893,Brian Quinnett,career,3.4,0.6,1.6
1631311,Lester Quinones,2024-25,6.6,1.8,1.5
1628397,Ivan Rabb,career,5.7,1.0,4.3
77894,Luke Rackley,career,6.0,0.6,4.5
77895,Howie Rader,career,1.3,1.1,
77896,Mark Radford,career,3.6,1.7,0.8
77897,Wayne Radford,career,3.9,1.1,1.3
129,Dino Radja,career,16.7,1.6,8.4
2209,Vladimir Radmanovic,career,8.0,1.4,3.8
1893,Aleksandar Radojevic,career,1.7,0.5,2.4
77899,Frank Radovich,career,2.4,0.1,1.4
77900,Moe Radovich,career,3.5,2.0,0.3
203545,Miroslav Raduljica,career,3.6,0.4,2.1
77901,Ray Radziszewski,career,0.0,1.0,2.0
77902,Ray Ragelis,career,1.3,0.6,1.5
77903,Sherwin Raiken,career,1.5,1.0,1.3
77904,Ed Rains,career,3.5,0.7,1.5
2080,Igor Rakocevic,career,1.9,0.8,0.4
77905,Kurt Rambis,career,5.2,1.1,5.6
2762,Peter John Ramos,career,1.8,0.0,0.7
77906,Cal Ramsey,career,7.9,0.9,5.6
77907,Frank Ramsey,career,13.4,1.8,5.5
1630186,Jahmi'us Ramsey,career,3.8,0.5,1.2
77908,Ray Ramsey,career,1.0,0.0,
1821,Mark Randall,career,2.6,0.4,1.3
1626184,Chasson Randle,career,5.7,1.8,1.4
203944,Julius Randle,2024-25,18.7,4.7,7.1
201576,Anthony Randolph,career,7.1,0.7,4.3
101183,Shavlik Randolph,career,2.3,0.2,2.5
2216,Zach Randolph,career,16.6,1.8,9.1
77910,Wally Rank,career,2.2,0.7,1.2
77911,Kelvin Ransey,career,11.4,5.2,1.9
77912,Sam Ranzino,career,2.2,0.6,1.0
78656,Blair Rasmussen,career,9.6,0.9,5.7
1628504,Xavier Rathan-Mayes,career,5.8,3.6,1.0
77913,George Ratkovicz,career,9.2,2.3,6.9
77914,Ed Ratleff,career,8.3,2.7,4.0
77915,Mike Ratliff,career,4.0,0.6,3.2
689,Theo Ratliff,career,7.2,0.6,5.7
202360,Andy Rautins,career,1.6,0.6,0.2
77916,Leo Rautins,career,1.5,1.0,1.1
200810,Allan Ray,career,6.2,0.9,1.5
77917,Clifford Ray,career,7.4,2.2,8.9
77918,Don Ray,career,6.0,1.0,
77920,Jamesearl Ray,career,3.2,0.7,2.2
77919,Jim Ray,career,1.1,0.6,0.6
77921,Craig Raymond,career,2.0,0.3,2.5
77922,Connie Rea,career,1.2,0.8,1.6
1641871,Duop Reath,2024-25,4.2,0.6,2.0
1630559,Austin Reaves,2024-25,20.2,5.8,4.5
77923,Joe Reaves,career,2.3,0.1,1.1
1629729,Josh Reaves,career,2.0,0.8,0.8
1442,Zeljko Rebraca,career,5.9,0.4,3.2
695,Eldridge Recasner,career,5.9,1.8,1.8
2072,Michael Redd,career,19.0,2.1,3.8
1629629,Cam Reddish,2024-25,3.2,0.7,2.0
77925,Frank Reddout,career,1.9,0.0,1.3
200755,JJ Redick,career,12.8,2.0,2.0
77926,Marlon Redmond,career,6.5,1.0,2.1
1628432,Davon Reed,career,3.1,0.8,1.7
77927,Hub Reed,career,5.5,0.8,5.1
2770,Justin Reed,career,3.5,0.5,1.4
1630194,Paul Reed,2024-25,4.1,1.0,2.7
77928,Ron Reed,career,8.1,1.5,6.5
203186,Willie Reed,career,4.9,0.3,3.8
77929,Willis Reed,career,18.7,1.8,12.9
1642024,Alex Reese,career,5.1,0.3,3.1
1641810,Antonio Reeves,2024-25,6.9,0.9,1.4
735,Bryant Reeves,career,12.5,1.6,6.9
234,Khalid Reeves,career,7.8,3.2,2.1
77932,Richie Regan,career,8.3,2.9,2.6
77933,Don Rehfeldt,career,7.1,1.2,5.0
77937,Billy Reid,career,3.2,1.2,1.0
690,Don Reid,career,3.6,0.4,2.9
462,J.R. Reid,career,8.5,1.0,5.0
77935,Jim Reid,career,3.5,0.5,1.8
1629675,Naz Reid,2024-25,14.2,2.3,6.0
77936,Robert Reid,career,11.4,2.7,4.5
202385,Ryan Reid,career,1.6,0.0,0.4
2876,Jared Reiner,career,1.2,0.3,2.4
77938,Joseph Reiser,career,10.4,2.0,
77939,Richard Rellford,career,4.0,0.3,1.8
720,Terrence Rencher,career,2.9,1.5,1.2
77941,John Rennicke,career,1.8,0.2,1.5
77942,Rob Rensberger,career,0.0,0.0,
981,Efthimios Rentzias,career,1.5,0.2,0.7
704,Shawn Respert,career,4.9,1.0,1.3
77944,Kevin Restani,career,6.2,1.4,4.0
1629244,Cam Reynolds,career,4.6,0.6,1.5
77945,George Reynolds,career,2.1,1.2,1.4
77946,Jerry Reynolds,career,9.1,2.0,3.0
1631197,Jared Rhoden,2024-25,8.4,1.1,3.0
77947,Gene Rhodes,career,5.2,1.4,1.5
1518,Rodrick Rhodes,career,5.3,1.7,1.2
779,Glen Rice,career,18.3,2.1,4.4
203318,Glen Rice,career,2.7,0.6,1.5
201181,Chris Richard,career,1.9,0.4,2.8
1630208,Nick Richards,2024-25,9.3,0.9,8.2
77950,Clint Richardson,career,7.0,2.5,2.4
2202,Jason Richardson,career,17.1,2.7,5.0
200978,Jeremy Richardson,career,1.9,0.1,0.6
1626196,Josh Richardson,2024-25,4.0,1.5,1.5
1627781,Malachi Richardson,career,2.8,0.3,1.0
77952,Micheal Ray Richardson,career,14.8,7.0,5.5
2369,Norman Richardson,career,2.7,0.2,0.7
71,Pooh Richardson,career,11.1,6.5,2.8
2047,Quentin Richardson,career,10.3,1.5,4.7
782,Mitch Richmond,career,21.0,3.5,3.9
77954,John Richter,career,4.3,0.4,4.7
77955,Dick Ricketts,career,9.3,2.1,6.3
375,Isaiah Rider,career,16.7,2.7,3.8
77957,Jackie Ridgle,career,1.8,0.2,0.5
2557,Luke Ridnour,career,9.3,4.5,2.3
77958,Mel Riebe,career,10.8,1.5,
77959,Jim Riffey,career,4.3,0.5,1.7
2541,Antoine Rigaudeau,career,1.5,0.5,0.7
77960,Tom Riker,career,2.7,0.3,1.7
77963,Bob Riley,career,1.9,0.1,1.7
35,Eric Riley,career,3.1,0.3,2.6
77962,Pat Riley,career,7.4,1.7,1.6
77964,Ron Riley,career,5.8,1.2,5.2
1630203,Grant Riller,career,2.6,0.4,0.1
77965,Rich Rinaldi,career,5.0,0.9,1.2
77966,Mike Riordan,career,9.9,2.4,2.9
1642258,Zaccharie Risacher,2024-25,12.6,1.2,3.6
77967,Arnie Risen,career,12.0,1.7,9.7
77968,Goebel Ritter,career,5.2,1.0,1.9
77969,Ramon Rivas,career,1.4,0.1,0.9
203085,Austin Rivers,career,8.5,2.1,2.0
77970,David Rivers,career,3.4,2.5,1.3
470,Doc Rivers,career,10.9,5.7,3.0
77972,Lee Robbins,career,4.8,0.4,
1641857,Liam Robbins,career,0.7,0.2,0.9
203460,Andre Roberson,career,4.5,0.9,4.0
101194,Anthony Roberson,career,4.1,0.5,0.8
77973,Rick Roberson,career,9.0,1.4,8.3
2121,Terrance Roberson,career,0.0,0.3,0.3
77975,Anthony Roberts,career,7.8,1.2,3.9
77979,Bill Roberts,career,3.5,0.6,
203148,Brian Roberts,career,6.6,2.3,1.3
122,Fred Roberts,career,7.3,1.2,2.8
77977,Joe Roberts,career,6.2,0.6,5.2
101160,Lawrence Roberts,career,3.8,0.4,3.6
77978,Marv Roberts,career,2.1,0.7,0.9
914,Stanley Roberts,career,8.5,0.6,5.2
926,Alvin Robertson,career,14.0,5.0,5.2
600015,Oscar Robertson,career,25.7,9.5,7.5
1926,Ryan Robertson,career,5.0,0.0,0.0
77983,Tony Robertson,career,5.5,1.4,1.1
77984,Rick Robey,career,7.6,1.2,4.7
2774,Bernard Robinson,career,4.5,1.0,2.5
997,Chris Robinson,career,4.6,1.4,1.5
77986,Cliff T. Robinson,career,17.2,2.0,8.3
361,Clifford Robinson,career,14.2,2.2,4.6
764,David Robinson,career,21.1,2.5,10.6
1628421,Devin Robinson,career,6.1,0.8,3.1
1629130,Duncan Robinson,2024-25,11.0,2.4,2.3
1944,Eddie Robinson,career,7.0,0.9,2.7
77988,Flynn Robinson,career,14.5,3.1,2.6
299,Glenn Robinson,career,20.7,2.7,6.1
77989,Jackie Robinson,career,3.8,0.6,1.2
1554,Jamal Robinson,career,1.0,0.3,1.8
381,James Robinson,career,7.6,1.9,1.7
1629010,Jerome Robinson,career,4.0,1.0,1.6
1629620,Justin Robinson,career,2.6,1.1,0.8
1683,Larry Robinson,career,4.5,0.9,1.9
1629011,Mitchell Robinson,2024-25,5.1,0.8,5.9
101126,Nate Robinson,career,11.0,3.0,2.3
77994,Oliver Robinson,career,2.9,0.6,0.5
1631115,Orlando Robinson,2024-25,6.9,1.8,5.0
716,Rumeal Robinson,career,7.6,3.5,1.8
203080,Thomas Robinson,career,4.9,0.6,4.8
77993,Truck Robinson,career,15.5,1.7,9.4
77996,Wayne Robinson,career,7.9,1.4,3.6
203922,Glenn Robinson III,career,5.9,0.8,2.6
1630526,Jeremiah Robinson-Earl,2024-25,6.3,1.3,4.8
77997,Bill Robinzine,career,10.5,1.1,6.1
77998,Dave Robisch,career,8.7,1.6,5.2
1629676,Isaiah Roby,career,7.7,1.4,4.4
77999,Red Rocha,career,10.9,2.0,6.6
78000,John Roche,career,8.4,4.0,1.1
78001,Gene Rock,career,0.9,0.0,
78002,Jack Rocker,career,1.9,0.3,
1631223,David Roddy,2024-25,4.6,1.1,2.5
78003,Guy Rodgers,career,11.7,7.8,4.3
23,Dennis Rodman,career,7.3,1.8,13.1
200771,Sergio Rodriguez,career,4.9,3.4,1.5
691,Lou Roe,career,2.0,0.3,1.4
435,Carlos Rogers,career,7.4,0.6,4.3
78007,Johnny Rogers,career,3.6,0.4,1.5
78008,Marshall Rogers,career,3.8,0.4,0.4
915,Rodney Rogers,career,10.9,2.0,4.5
964,Roy Rogers,career,4.8,0.4,3.5
78010,Al Roges,career,7.5,2.1,2.8
78011,Ken Rohloff,career,0.0,0.5,0.0
78012,Kenny Rollins,career,4.9,2.0,1.0
78013,Phil Rollins,career,5.1,2.6,2.2
1631157,Ryan Rollins,2024-25,6.2,1.9,1.9
78014,Tree Rollins,career,5.4,0.6,5.8
78015,Lorenzo Romar,career,5.9,3.5,1.3
200765,Rajon Rondo,career,9.8,7.9,4.5
399,Sean Rooks,career,6.2,0.8,3.8
201565,Derrick Rose,career,17.4,5.2,3.2
147,Jalen Rose,career,14.3,3.8,3.5
990,Malik Rose,career,6.2,0.8,4.1
78016,Robert Rose,career,0.0,0.0,1.0
78017,Alexander Rosenberg,career,2.9,0.5,
78018,Lennie Rosenbluth,career,4.2,0.4,1.8
78019,Hank Rosenstein,career,6.4,0.6,
78020,Dick Rosenthal,career,6.8,2.0,4.1
2624,Quinton Ross,career,4.1,0.9,2.1
203082,Terrence Ross,career,11.0,1.3,2.8
78021,Doug Roth,career,1.9,0.5,2.9
78022,Scott Roth,career,4.7,1.2,1.3
78023,Irv Rothenberg,career,5.4,0.7,
78024,Mickey Rottner,career,5.4,1.4,
78025,Dan Roundfield,career,15.2,2.2,9.7
78026,Giff Roux,career,4.1,0.3,
78027,Ron Rowan,career,1.7,0.1,0.1
78028,Curtis Rowe,career,11.6,1.6,7.2
1642050,Jackson Rowe,2024-25,3.7,0.7,1.8
78029,Jim Rowinski,career,2.5,0.2,1.5
78030,Derrick Rowland,career,1.5,0.5,0.5
78031,Brian Rowsom,career,5.6,0.6,3.3
200750,Brandon Roy,career,18.8,4.7,4.3
140,Donald Royal,career,6.3,1.0,2.8
78033,Bob Royer,career,4.7,2.0,
32,Clifford Rozier,career,4.8,0.6,5.2
1626179,Terry Rozier,2024-25,10.6,2.6,3.7
201937,Ricky Rubio,career,10.8,7.4,4.1
2462,Guy Rucker,career,0.0,0.3,0.3
78035,Delaney Rudd,career,3.4,2.2,0.8
78036,John Rudd,career,3.2,0.6,2.9
204014,Damjan Rudez,career,3.3,0.6,0.6
78037,John Rudometkin,career,6.3,0.5,3.1
1913,Michael Ruffin,career,1.7,0.6,3.9
460,Trevor Ruffin,career,9.2,2.9,1.4
78039,Paul Ruffner,career,2.1,0.2,0.9
78040,Joe Ruklick,career,3.5,0.4,2.5
78041,Jeff Ruland,career,17.4,3.0,10.2
78042,Bob Rule,career,17.4,1.5,8.3
78043,Jerry Rullo,career,2.9,0.7,
1641712,Rayan Rupert,2024-25,3.0,0.5,1.3
474,Stefano Rusconi,career,1.1,0.4,0.9
201575,Brandon Rush,career,6.8,1.0,2.9
2416,Kareem Rush,career,6.4,1.0,1.7
78049,Bill Russell,career,15.1,4.3,22.5
935,Bryon Russell,career,7.9,1.3,3.5
78047,Campy Russell,career,15.8,3.0,4.8
78045,Cazzie Russell,career,15.1,2.2,3.8
1626156,D'Angelo Russell,2024-25,12.6,5.1,2.8
78046,Frank Russell,career,3.2,0.7,0.7
78048,Walker Russell,career,3.0,2.3,1.2
201041,Walker Russell,career,3.0,2.1,0.9
1630346,Matt Ryan,2024-25,1.5,0.2,0.4
717,Arvydas Sabonis,career,12.0,2.1,7.3
1627734,Domantas Sabonis,2024-25,19.1,6.0,13.9
203135,Robert Sacre,career,4.2,0.7,3.1
78050,Ed Sadowski,career,15.6,1.8,
78051,Kenny Sailors,career,12.6,2.8,2.0
1642275,Tidjane Salaün,2024-25,5.9,1.2,4.7
927,John Salley,career,7.0,1.2,4.5
2422,John Salmons,career,9.3,2.4,2.9
1089,Kevin Salvadori,career,1.1,0.3,1.2
2066,Soumaila Samake,career,1.4,0.1,1.6
1629677,Luka Samanic,career,4.5,0.6,2.4
200798,Cheikh Samb,career,1.0,0.0,1.4
1629102,Brandon Sampson,career,5.1,0.7,1.1
203960,JaKarr Sampson,career,5.2,0.7,2.7
2441,Jamal Sampson,career,2.0,0.4,3.4
78055,Ralph Sampson,career,15.4,2.3,8.8
202396,Samardo Samuels,career,5.9,0.4,3.4
1631257,Jermaine Samuels Jr.,career,1.4,0.2,0.9
2143,Pepe Sanchez,career,0.5,1.3,0.6
78057,Frankie Sanders,career,5.1,1.0,1.9
1874,Jeff Sanders,career,2.0,0.5,1.9
202336,Larry Sanders,career,6.4,0.7,5.7
2684,Melvin Sanders,career,2.6,0.2,1.4
78059,Mike Sanders,career,8.0,1.4,3.0
78060,Thomas Sanders,career,9.6,1.1,6.3
1641766,Adama Sanogo,2024-25,2.0,0.3,1.5
2091,Daniel Santiago,career,3.4,0.3,2.1
78061,Bob Santini,career,2.8,0.3,0.8
1630611,Gui Santos,2024-25,4.1,1.4,3.1
78062,Wayne Sappleton,career,2.9,0.2,2.3
1642259,Alex Sarr,2024-25,13.0,2.4,6.5
1630846,Olivier Sarr,2023-24,2.3,0.1,2.4
987,Jason Sasser,career,2.1,0.3,1.1
2219,Jeryl Sasser,career,2.5,0.8,2.3
1631204,Marcus Sasser,2024-25,6.6,2.3,1.2
203107,Tomas Satoransky,career,6.9,4.1,2.9
2261,Kenny Satterfield,career,4.3,2.3,1.3
78063,Frank Saul,career,5.6,1.6,2.0
78064,Woody Sauldsberry,career,10.7,1.1,7.8
78065,Fred Saunders,career,5.3,1.1,3.0
78066,Don Savage,career,3.2,0.8,1.8
2453,Predrag Savovic,career,3.1,0.8,0.9
78067,Alan Sawyer,career,6.6,0.8,3.8
2243,Brian Scalabrine,career,3.1,0.8,2.0
2637,Alex Scales,career,0.0,0.0,0.0
78068,Dewayne Scales,career,4.6,0.2,2.9
78069,Frank Schade,career,1.1,1.1,0.7
78070,Ben Schadler,career,1.5,0.2,
78071,Herm Schaefer,career,7.6,3.2,
78072,Bob Schafer,career,4.1,1.0,1.3
1630648,Jordan Schakel,career,1.3,0.2,1.3
78073,Ben Scharnus,career,2.0,0.4,
78074,Marv Schatzman,career,3.4,1.1,
78075,Fred Schaus,career,12.2,2.9,6.0
7,Dan Schayes,career,7.7,1.1,5.0
78076,Dolph Schayes,career,18.5,3.1,12.1
78078,Ossie Schectman,career,8.1,2.0,
88,Steve Scheffler,career,1.9,0.1,1.0
78080,Tom Scheffler,career,1.3,0.3,1.9
1631248,Baylor Scheierman,2024-25,3.6,1.1,2.1
78081,Dave Schellhase,career,2.8,0.8,1.0
101195,Luke Schenscher,career,1.8,0.3,1.7
78082,Herb Scherer,career,3.6,0.7,2.4
368,Dwayne Schintzius,career,2.7,0.4,2.5
78084,Dale Schlueter,career,5.3,1.6,5.2
78085,Otto Schnellbacher,career,6.4,1.5,
78086,Dick Schnittker,career,8.3,1.3,3.8
78087,Russ Schoene,career,5.1,0.6,2.5
1629678,Admiral Schofield,career,3.3,0.6,1.6
78088,Dave Scholz,career,2.0,0.0,0.0
78089,Milt Schoon,career,6.0,0.9,
96,Detlef Schrempf,career,13.9,3.4,6.2
203471,Dennis Schröder,2024-25,13.1,5.4,2.6
78091,Howie Schultz,career,5.3,1.7,3.1
78092,Dick Schulz,career,5.6,1.0,
78093,John Schweitz,career,2.6,0.8,1.0
2449,Luis Scola,career,12.0,1.6,6.7
78094,Freddie Scolari,career,11.3,2.6,2.7
78095,Alvin Scott,career,4.9,1.4,3.2
1064,Brent Scott,career,1.2,0.2,0.6
2,Byron Scott,career,14.1,2.5,2.8
78097,Charlie Scott,career,17.9,4.8,3.6
192,Dennis Scott,career,12.9,2.1,2.8
1109,James Scott,career,0.1,0.4,0.8
203118,Mike Scott,career,6.7,0.9,3.1
78100,Ray Scott,career,14.9,2.4,10.5
1035,Shawnelle Scott,career,1.8,0.2,2.2
